City,urban_environmental_variable,Distance,Sampling_Design,Distance_by_Sampling_Design,eta2_Predictor,eta2_Sampling_Design,eta2_Interaction,R2_adjusted
Medellin,SSP_2_2100,0,0,0,0.419149027502015,0.3249088928996319,0.19944156123874304,0.5730136019910914
Melbourne,SSP_2_2100,2.5e-4,1e-5,1.8e-4,0.3863860780861194,0.06097447853144566,0.15413054568069945,0.43558169037678784
Memphis,SSP_2_2100,0,0.00293,0.00376,0.247242957831941,0.008544432080832047,0.06920307147833653,0.2649700358509707
Mexico_City,SSP_2_2100,0.02895,0,0.00314,0.4335208018481563,0.21986414585716715,0.10933562431999264,0.5120348463061434
Minneapolis,SSP_2_2100,0.03224,1.5e-4,0.00093000000000000005,0.14372510000457292,0.025645784642912936,0.09441138957184612,0.19716204938603776
Moncton,SSP_2_2100,0,2e-4,0.00182,0.507754993266149,0.046072459086136476,0.09604185973603047,0.5209184486973883
Montreal,SSP_2_2100,0,0,0,0.47046493081995694,0.07896494644951227,0.1439915854586515,0.5158534562227792
Morelia,SSP_2_2100,0,0.15092,0.05409,0.47934318425626404,0.0018019077560665045,0.04949360203995863,0.4699152066186556
Muenster,SSP_2_2100,0,3.3e-4,1.6e-4,0.5427870716537324,0.010339863606554494,0.12119637680006165,0.5524937411391673
Munich,SSP_2_2100,0,0,0,0.3972147338938552,0.0447196439809713,0.15402357670784847,0.4509832692652349
New_Haven,SSP_2_2100,0,0.00422,0.00905,0.21532886872553358,0.01348071239330229,0.07077159953882936,0.23431251406440856
New_York,SSP_2_2100,0,0,0,0.4568511237409394,0.10120121082909302,0.16811963572851568,0.5184897934848997
Newcastle,SSP_2_2100,0.90263,0.95168,0.41492,0.05948190000622115,0.08180686181830353,0.018062532983662217,0.10750711420578862
Norfolk,SSP_2_2100,2e-5,0.00131,0.00459,0.18298844799532527,0.017776594949297744,0.07654488797307282,0.21284862672457305
North_Bay,SSP_2_2100,0,5.5e-4,3.5e-4,0.3433507497072908,0.007368463327605541,0.10933233733136317,0.3684285388130535
Orangeville,SSP_2_2100,9.5e-4,0.2521,0.28237,0.28035280599962314,0.00883838327971141,0.03362063921496684,0.258299099318011
Ottawa,SSP_2_2100,0,0,0,0.5762247578290282,0.3040143414819524,0.17482421144054117,0.6521898106270609
Palmerston_North,SSP_2_2100,0,0.13954,0.21354,0.43070624476391506,0.01010454016533893,0.02956175466374981,0.4174487974242417
Paris,SSP_2_2100,0,1.5e-4,9e-5,0.5161812348255321,0.00900388671045712,0.10417203296558868,0.5273056533486775
Philadelphia,SSP_2_2100,2e-5,0.01264,0.01478,0.18412545785772078,0.006897191227503234,0.06869729783407107,0.1980799953946003
Pittsburgh,SSP_2_2100,2.3e-4,0.00961,0.01629,0.16304971323357548,0.009174265232916885,0.06605935957666748,0.17895950484968937
Portland_ME,SSP_2_2100,0,6.3e-4,0.00168,0.18390291872406941,0.027068583951045107,0.10099898775984542,0.23157331601575737
Portland_OR,SSP_2_2100,7e-5,0.01051,0.01447,0.18567227449525725,0.007157107022476703,0.0694425757631706,0.1999442500031059
Providence,SSP_2_2100,0,0.00166,0.0014,0.32516735443401623,0.0092454295011616585,0.09348813649765601,0.34498075884836876
Punta_Arenas,SSP_2_2100,0,0,1e-5,0.3633607017277379,0.05436408347068197,0.15783372126002745,0.424035064055003
Quebec_City,SSP_2_2100,0,0,0,0.41484530420636806,0.3062796467320435,0.20147256225961238,0.5646450256742095
Quito,SSP_2_2100,0,1e-5,0.00102,0.45666940702864417,0.07457703280065069,0.09967934394734909,0.4854546240881408
Raleigh,SSP_2_2100,0,5e-5,1.5e-4,0.33945066178248345,0.021521787787025622,0.12712297258511857,0.3773622864312012
Rancagua,SSP_2_2100,0,0,0,0.6978171623788735,0.049502357632573206,0.321571299640111,0.7267652731015024
Reading,SSP_2_2100,0,0,0,0.44706120265060034,0.051175928395729736,0.16989828682601454,0.49619906957235826
Rennes,SSP_2_2100,0,0,0,0.5623804446438815,0.0775098428505076,0.23741639562392167,0.6101870274830143
Reutlingen,SSP_2_2100,0,7.1e-4,5.5e-4,0.3740093417816424,0.007808924215079613,0.10864624883088334,0.39437467030696005
Rochester,SSP_2_2100,0,0.00885,0.01268,0.20736855638543736,0.010508371490805858,0.07269388457087737,0.22336333009342257
Rockford,SSP_2_2100,0,0.00211,0.00888,0.32256876123232014,0.03723221031345341,0.07325725733235063,0.3437087358717146
Sacramento,SSP_2_2100,0,1.4e-4,3.9e-4,0.23292215829589075,0.025121043135312403,0.10812752687413761,0.2803070402776796
Salem,SSP_2_2100,0,1e-5,2e-5,0.3599401744769241,0.02280846248328818,0.14759208911767133,0.4049115027364192
Santa_Maria,SSP_2_2100,0,1e-5,0.00171,0.4258965430263968,0.39583760451436245,0.23499485178364574,0.5839821965311291
Santiago,SSP_2_2100,0,0,2e-5,0.4127966010625929,0.02808362893037252,0.1362149781899469,0.4484648523664563
Sapporo,SSP_2_2100,0,9e-5,0.0012,0.5300390244351157,0.04144789561039781,0.09259253967940724,0.5411829944934766
Seattle,SSP_2_2100,1.4e-4,0.02431,0.02334,0.1476111186167839,0.0035293136481443343,0.05678093736210637,0.1566029848999152
Shanghai,SSP_2_2100,0,0,0,0.46683349355257425,0.0708451622339332,0.18108861224926684,0.518881516430447
Sioux_Falls,SSP_2_2100,0,0,1e-5,0.4897560421018403,0.09525457624119929,0.17217809877655735,0.5383895068535542
St_Louis,SSP_2_2100,3e-5,0.00917,0.01142,0.22030025947509058,0.007083825731580211,0.07366932778148311,0.2341473923660401
Stockholm,SSP_2_2100,0,0,5e-5,0.2957709997755562,0.06283255655790039,0.12668327626956555,0.361297917150713
Stuttgart,SSP_2_2100,0,0,0,0.3751629356890557,0.02262153442319099,0.13678617000802204,0.4178343039290361
Sudbury,SSP_2_2100,9e-5,0.02404,0.05751,0.3743783334123515,0.032401628025425504,0.099615554717452,0.36954349645095796
Sydney,SSP_2_2100,0.05491,0.72283,0.36433,0.020089225457209592,0.032183449468813526,0.02148993472009694,0.025816680088041388
Tacoma,SSP_2_2100,0,0,0,0.49681569422085053,0.04942129009094644,0.25771863286239327,0.5611635510561044
Talca,SSP_2_2100,0,0,0,0.36696653799721557,0.08580686568527633,0.23769750652572205,0.47296628047562683
Tampa,SSP_2_2100,5.2e-4,0.06845,0.14485,0.2097169588611264,0.04000693044687125,0.10139669076117647,0.19711621942287016
Tehran,SSP_2_2100,0,0.00357,0.00457,0.48864867635389975,0.01446523433100089,0.08087663212457125,0.49207207578041134
Temuco,SSP_2_2100,0,0,3e-5,0.22321199290725477,0.09210043392490913,0.11483867033629815,0.31758539960366994
Thessaloniki,SSP_2_2100,0,0,0,0.5446097301578754,0.3814274332398887,0.2285063819902468,0.6649222123134746
Tokyo,SSP_2_2100,0,0,0,0.6020566087325074,0.09553192988331195,0.13640253819372758,0.627413389198252
Toluca,SSP_2_2100,0,3e-5,0.03777,0.36313570504717296,0.23983210527787593,0.10192516496919724,0.45490608957832246
Toronto,SSP_2_2100,0,0.00328,0.0048,0.3674323403459122,0.00819729170426534,0.07739095850295977,0.37612310028694973
Trondheim,SSP_2_2100,0,0.00265,0.00209,0.3670936641834794,0.0102363572554673,0.0924815509825503,0.38168064695365855
Vancouver,SSP_2_2100,0,0,0,0.5415062470487472,0.0873740715769481,0.24346692096737818,0.5967290626008637
Victoria,SSP_2_2100,0,4e-5,4.1e-4,0.40480829603974366,0.039831104290176646,0.12214289666693683,0.43551868001794436
Warsaw,SSP_2_2100,0.00606,0,3e-5,0.3173899324012612,0.05192712211362088,0.11675194627288485,0.3723416751881178
Washington,SSP_2_2100,2e-4,0.02089,0.05391,0.14854934713502926,0.013567966469044023,0.04411057675705432,0.15631232985432686
Waterloo,SSP_2_2100,0.00171,0,0.06286,0.45610078462342307,0.33378801525863544,0.06284919924443104,0.5585174756103797
Winnipeg,SSP_2_2100,0,0,0,0.5111967844127967,0.06168622262478517,0.1648293881732378,0.5485219906964571
Wollongong,SSP_2_2100,0,5.2e-4,5.4e-4,0.380985094391979,0.010987480411139906,0.11606603674430274,0.403092170330589
Wuhan,SSP_2_2100,0.39701,7e-5,7.5e-4,0.20056575507372018,0.045909434366232356,0.1034562963569992,0.26084826379617243
Zurich,SSP_2_2100,0,1e-5,2e-5,0.3630845567854615,0.02149611473121122,0.14866605415027145,0.4077207626780608
Albuquerque,SSP_5_2030,2.9e-4,0.0849,0.30435,0.13347547475339805,0.025839223666454296,0.02382800821333923,0.1313750911865531
Almada,SSP_5_2030,0.00747,0.41958,0.49395,0.05313092390834208,0.03655208276458754,0.014831830586584646,0.05892688294146742
Amsterdam,SSP_5_2030,0,0.2369,0.18761,0.3775912243134509,0.00223760955411797,0.03074170072358947,0.3625877340925908
Anchorage,SSP_5_2030,0,6e-5,0.0022,0.4900437414070552,0.09579797177912099,0.08689176868437476,0.5172429166291759
Antwerp,SSP_5_2030,0,0,0,0.5416247716622508,0.06571800972597251,0.22682411036376487,0.5887887883090936
Armidale,SSP_5_2030,0,3e-5,5e-5,0.30959042039752416,0.015602488207337688,0.13766288042069294,0.3558411050432908
Athens,SSP_5_2030,0.00189,0.0796,0.09518,0.1587813901789944,0.008039975269003956,0.06020288426702578,0.15249924687202776
Atlanta,SSP_5_2030,8e-5,0.00359,0.00763,0.15971543443363648,0.011401702703525548,0.06795599161980961,0.18289033048843928
Atlantic_City,SSP_5_2030,0,0.00109,0.00488,0.15146197109251983,0.023104505855213175,0.07718218681068127,0.18823973921989157
Baltimore,SSP_5_2030,0,5.4e-4,9.2e-4,0.24642373893879443,0.01412080783977016,0.10620291006676462,0.2823035091281889
Barrie,SSP_5_2030,0.02131,0.10483,0.56135,0.2060748862433945,0.0999063275156449,0.022437385992810865,0.22657473012056994
Baton_Rouge,SSP_5_2030,0,4e-5,4.2e-4,0.21487735712018466,0.035369132043407886,0.10127255921467831,0.2681705989327078
Beijing,SSP_5_2030,0.0456,0.0925,0.12864,0.31987027803222523,0.010287248303174332,0.062096427690658616,0.3021276448639505
Berlin,SSP_5_2030,8.1e-4,2.9e-4,0.03999,0.3512097130487285,0.12713573644416692,0.06311158240425029,0.3985691722159883
Bern,SSP_5_2030,0,0,0,0.5705267185239412,0.2094656922970797,0.26756097993509975,0.6465505567239114
Bogota,SSP_5_2030,4.1e-4,2.1e-4,0.00253,0.26370272405201883,0.05357988859612157,0.09116691882536643,0.30895718920398174
Boston,SSP_5_2030,0,1e-4,1.7e-4,0.27076697400631,0.011192399140808943,0.11327480078475706,0.3099902135572534
Brantford,SSP_5_2030,0,9.5e-4,0.04715,0.573182306574412,0.1422528015546992,0.07459255786022005,0.587302213964898
Brighton,SSP_5_2030,0,0.82836,0.26576,0.5845555103060405,0.025597910136305493,0.027036398827690163,0.5739290450506414
Brussels,SSP_5_2030,0,0,3e-5,0.5887890095762041,0.05500490089740552,0.19408494970889292,0.6105142645784133
Buenos_Aires,SSP_5_2030,0,7.2e-4,0.00252,0.4484708383373914,0.01718210594508719,0.0761993362252504,0.45696271833013424
Burlington,SSP_5_2030,0,0,0,0.2690654649000512,0.07649527361223518,0.15980354168246474,0.36955232353866085
Calgary,SSP_5_2030,0,0.00287,0.00592,0.2953470129972553,0.023142856983642875,0.07757904650043698,0.31532394096660776
Cambridge,SSP_5_2030,0,0.00171,0.00548,0.546626846927146,0.022802020334817784,0.08109348235388554,0.5481844338873423
Canberra,SSP_5_2030,0,0.00348,0.011,0.32394405018436223,0.020682546611848356,0.07133602984488004,0.33633572761450936
Cape_Town,SSP_5_2030,0.15996,0.34037,0.73784,0.15678828736608036,0.04558164379539827,0.016816134180800052,0.12488726072000089
Charlotte,SSP_5_2030,0.00124,0,5e-5,0.2491099398563937,0.045936153650318785,0.13781484861865415,0.3206323061484849
Charlottetown,SSP_5_2030,0,0,0,0.5094000248198282,0.06316955146351406,0.25002886050519124,0.5724118857295013
Chicago,SSP_5_2030,0,2e-5,1.5e-4,0.49282392878294773,0.033628121095574295,0.10828820980810466,0.5113709331717027
Christchurch,SSP_5_2030,0,0.00184,0.00383,0.45788119824135143,0.024201463780410597,0.08261493975753795,0.46661038511135255
Cincinnati,SSP_5_2030,0,4e-5,1.8e-4,0.24901744845497778,0.026109321357345158,0.12313173019454822,0.301879210629039
Cleveland,SSP_5_2030,0,2e-5,6e-5,0.24516108422776883,0.02064882993838598,0.1276125314987943,0.3008678663941641
Cologne,SSP_5_2030,0,2e-5,1.1e-4,0.36245444477675454,0.05357237836669099,0.18579963436700547,0.42303140026765174
Curitiba,SSP_5_2030,0,0,1e-5,0.5205392235057089,0.10250008764940494,0.18640531280254788,0.5659673197673619
Denver,SSP_5_2030,1e-5,0.00107,9.9e-4,0.18760538295712373,0.009261070323382978,0.09599565003234312,0.22502436391773573
Detroit,SSP_5_2030,0,0.00192,0.00532,0.19572711873552584,0.017207813956451948,0.08148374330111785,0.22421832535499375
Edmonton,SSP_5_2030,0,0.02388,0.09942,0.37990677482202834,0.044561035214673264,0.03546357359087014,0.3865442293625879
Fairbanks,SSP_5_2030,0,0.00852,0.10106,0.4751018269883525,0.06621473273055896,0.040799222398727186,0.4813275072383345
Fergus,SSP_5_2030,0,0.00204,0.00293,0.42353911250463205,0.025166360564399744,0.17540719004234243,0.44395424928224747
Frankfurt,SSP_5_2030,0,0.01459,0.00643,0.35925948239226496,0.0025334938231226837,0.07698774189099863,0.36491916249439804
Fredericton,SSP_5_2030,0,0.0041,0.00624,0.44992529528801667,0.020781470120199243,0.07936833656380612,0.45621834867690725
Freehold,SSP_5_2030,0,9e-5,3.5e-4,0.23970850395507212,0.03069392715070271,0.0967616694482054,0.28568222619608985
Ghent,SSP_5_2030,0,0,0,0.7455049640740186,0.15964411414645693,0.19438866449132688,0.7605784666972315
Glasgow,SSP_5_2030,0,1e-5,1e-4,0.4160458904077203,0.04357078206214311,0.13280056132363113,0.4520085542461857
Guelph,SSP_5_2030,1.8e-4,0.06027,0.10936,0.5299696502367593,0.03319311229232811,0.08002576379261055,0.5120945434432529
Halifax,SSP_5_2030,0,0,1.6e-4,0.3238064053874772,0.13787646585169516,0.12828638941644965,0.4132310132160484
Halle,SSP_5_2030,0,0,0,0.5916292155634293,0.028479615201300157,0.24497170533791654,0.626415266612312
Helsinki,SSP_5_2030,1e-5,0.05355,0.34964,0.22500344071914807,0.04805428646567135,0.02217868406208857,0.2314244201018606
Hempstead,SSP_5_2030,0,0,0,0.31831364168076093,0.008517348440609846,0.23486319238873887,0.4124548202128354
Hiroshima,SSP_5_2030,0,1e-5,9e-5,0.3740306037640396,0.03907363788958181,0.11714522653470459,0.41205495186146257
Houston,SSP_5_2030,1e-5,0.01437,0.01636,0.14424108246897877,0.007476621611741933,0.06091709140025992,0.15956280544089219
Indianapolis,SSP_5_2030,9e-5,0.15638,0.1384,0.16676289528655683,0.0012087004393906678,0.028187282891320803,0.15759312282120552
Jacksonville,SSP_5_2030,0,0,0,0.2181407029556104,0.08863245063858705,0.18675806530629113,0.34744097849986944
Kalamazoo,SSP_5_2030,2e-5,0,1.1e-4,0.40234449448173,0.10400873200676637,0.13137208970228206,0.46030289955526704
Kunming,SSP_5_2030,5e-5,0.05497,0.10334,0.2048347489532824,0.010069272949863135,0.03206808816346212,0.20283258477694188
Kyoto,SSP_5_2030,0,0,0,0.553212611576194,0.060835142182981,0.20825663518819137,0.593757123690659
Lake_Charles,SSP_5_2030,0,0,0,0.4643578077860832,0.04820291389646563,0.2772734659920755,0.5448930175844986
Landshut,SSP_5_2030,0,0,2e-5,0.4017205551712427,0.05342010680409486,0.12349769858639971,0.44486457054367645
Lansing,SSP_5_2030,0,1e-5,4e-5,0.28568831962039126,0.02913565774261185,0.14080284514211683,0.3434974585896169
Lanzhou,SSP_5_2030,0,3e-5,3.7e-4,0.3188518105325085,0.04454259241949732,0.11488078524971856,0.3635426612498499
Latacunga,SSP_5_2030,2e-5,0.02594,0.02917,0.22203975254971084,0.004953871043227614,0.05848493185282549,0.2258981271051992
Leuven,SSP_5_2030,0,0.04653,0.06119,0.49232041581288705,0.012939036751932519,0.05927371916902386,0.4826960061821818
Linkoping,SSP_5_2030,0,3.6e-4,0.00495,0.44458287569374966,0.08002571733330417,0.0739149057494928,0.4703691888535815
Lisbon,SSP_5_2030,0,0,2e-5,0.475416632710087,0.03839464710760201,0.12228517748719124,0.5027452323464812
Little_Rock,SSP_5_2030,0,5.3e-4,4.4e-4,0.39848134274532077,0.01339076017235382,0.12892496258148717,0.42224552226449075
London,SSP_5_2030,0,0,1.5e-4,0.551666707132232,0.11775211892188392,0.1259482556683947,0.5826769117789805
Los_Angeles,SSP_5_2030,9e-5,0.01802,0.05343,0.1693436842256761,0.01725302210595028,0.04780867433489188,0.1783224168044215
Louisville,SSP_5_2030,0,0.05262,0.07657,0.18285654632240028,0.013350485214726376,0.03897564349178259,0.18559515060460485
Madison,SSP_5_2030,7.6e-4,0.44975,0.45916,0.18641695486945759,0.001737997107221717,0.01329844467294394,0.1672199740963487
Manchester,SSP_5_2030,0,0.00321,0.00244,0.35445209107568726,0.0036545674180318874,0.09110601397725826,0.3667993990683692
Medellin,SSP_5_2030,0,0,0,0.41732921739616574,0.324925778520893,0.1965798344888579,0.5713021067904932
Melbourne,SSP_5_2030,2.5e-4,2e-5,1.9e-4,0.38586635879708203,0.060657051450638766,0.15398280032491332,0.43499602475426
Memphis,SSP_5_2030,0,0.00292,0.00374,0.24755262732764688,0.008509061657201788,0.06926684043345546,0.2652742249001977
Mexico_City,SSP_5_2030,0.02928,0,0.00307,0.43332737295330337,0.220120119770901,0.10968970572256802,0.5120943617661952
Minneapolis,SSP_5_2030,0.03215,1.5e-4,0.00093000000000000005,0.14380331379523056,0.025629058782982155,0.09440696592197924,0.1972137816619597
Moncton,SSP_5_2030,0,1.9e-4,0.0018,0.5076962244227193,0.04623847501341289,0.09622242679550076,0.5209537250613341
Montreal,SSP_5_2030,0,0,0,0.4686827945737593,0.06890898242125333,0.14134194510091597,0.5109074552515913
Morelia,SSP_5_2030,0,0.15193,0.05425,0.4789710011156361,0.0018235166557812506,0.049451554088816504,0.46953994930781295
Muenster,SSP_5_2030,0,2.8e-4,1.4e-4,0.5468782007539112,0.01008791625389665,0.12314829472123273,0.5566741673012919
Munich,SSP_5_2030,0,0,0,0.39710797995292774,0.0445747635245536,0.15417839426181348,0.4509145907059706
New_Haven,SSP_5_2030,0,0.00421,0.00903,0.21522038921365486,0.013480330325515202,0.07079948614959751,0.23423154050429262
New_York,SSP_5_2030,0,0,0,0.4554430362011206,0.10113897233613472,0.16939018617847962,0.5178190407520172
Newcastle,SSP_5_2030,0.85095,0.95513,0.4062,0.05593925552563038,0.0825743709435119,0.018403341042483527,0.10542476744119966
Norfolk,SSP_5_2030,2e-5,0.00134,0.00465,0.183032376345416,0.01769151740170824,0.07638781666067629,0.21272591373269312
North_Bay,SSP_5_2030,0,5.6e-4,3.6e-4,0.34280751972432433,0.007258197254738882,0.10920225366511517,0.36784166005678764
Orangeville,SSP_5_2030,9.4e-4,0.2535,0.28318,0.2805454113337523,0.008729620030018552,0.03356012501305732,0.25840077578533016
Ottawa,SSP_5_2030,0,0,0,0.5770550386581494,0.30604551330331675,0.17645088637456063,0.6534834869624604
Palmerston_North,SSP_5_2030,0,0.13905,0.21329,0.43090755299683636,0.01014894418730239,0.029579568076950342,0.4176709388540829
Paris,SSP_5_2030,0,1.5e-4,9e-5,0.5160231186585439,0.009007700247632927,0.10425131660137554,0.5271821638084382
Philadelphia,SSP_5_2030,2e-5,0.01267,0.0148,0.18396137666796336,0.006886918374477504,0.06868126876155371,0.19791094103088447
Pittsburgh,SSP_5_2030,2.3e-4,0.00964,0.01632,0.16291375120318366,0.00916434213516122,0.06603679273250827,0.17881131763298985
Portland_ME,SSP_5_2030,0,6.3e-4,0.00169,0.18396213054222246,0.027015919652859596,0.10091934382192265,0.2315365915633949
Portland_OR,SSP_5_2030,8e-5,0.01052,0.01448,0.185575796166768,0.007149336991181253,0.06943406701015847,0.1998445662533368
Providence,SSP_5_2030,0,0.00167,0.0014,0.3251737916573102,0.009241335907213093,0.09346978222343488,0.3449756767736931
Punta_Arenas,SSP_5_2030,0,0,1e-5,0.36346880772409823,0.05460591660837533,0.15793918051646916,0.4242525925322177
Quebec_City,SSP_5_2030,0,0,0,0.4222813872819028,0.3069281437947425,0.20961291665065396,0.57111433956948
Quito,SSP_5_2030,0,2e-5,0.00145,0.43990680206191196,0.0718740103382597,0.09530806044801392,0.468828619048266
Raleigh,SSP_5_2030,0,5e-5,1.4e-4,0.33853167080353397,0.021186486839385392,0.12787579022017198,0.3768195511492046
Rancagua,SSP_5_2030,0,0,0,0.6959413685321834,0.04916312853079688,0.322005930737287,0.725344070970189
Reading,SSP_5_2030,0,0,0,0.44706682353115423,0.05111075894585689,0.16979070600589735,0.49614785769859826
Rennes,SSP_5_2030,0,0,0,0.5625018637312387,0.07752712796494735,0.23740857095810203,0.6102802305860562
Reutlingen,SSP_5_2030,0,4.1e-4,3.5e-4,0.39114127051391834,0.008890576785705139,0.11401009689936659,0.412352590390901
Rochester,SSP_5_2030,0,0.00881,0.01276,0.20665797545840062,0.0106484874235852,0.07260578600200593,0.2227364451789715
Rockford,SSP_5_2030,0,0.00305,0.0117,0.32045137469403634,0.03580653530148851,0.06962506158371883,0.3394200609464769
Sacramento,SSP_5_2030,0,1.4e-4,3.9e-4,0.2332128984722466,0.025210086881518823,0.10825771286682927,0.28067977317877724
Salem,SSP_5_2030,0,1e-5,2e-5,0.36126511894779206,0.023344708561788316,0.14813502574579335,0.40644712284314666
Santa_Maria,SSP_5_2030,0,1e-5,0.00176,0.4249181732395244,0.39577047504674706,0.23410758085149636,0.5832638166865631
